commentId,suggestionId,body,author,link,timestamp
(135619,65878,\r\n  Please sign my petition! Let's make a change!\nhttp://www.change.org/petitions/starbucks-get-rid-of-new-bland-la-boulange-food-items\r\n,gapkid,http://mystarbucksidea.force.com/ideaview?id=08750000000IlV7AAK,10/21/2013 8:09 AM)
(135620,65878,\r\n  I totally Agree!!!!! I absolutely hate the new line of pastries! UGH!!\r\n,BWhite,http://mystarbucksidea.force.com/ideaview?id=08750000000IlV7AAK,10/21/2013 12:32 PM)
(135621,65878,"\r\n  I like the new pastries. The croisants are light and flakey, breads are also good. I haven't tried everything, but I am finding new ones. I find it interesting everytime something new comes along, there are so many negative comments. What a shame! I'm glad they are lighter and are more pastry than just sweets. It reminds me of the shops in Paris. Please don't go back to the heavy sugar laden ones.\r\n",loisjean,http://mystarbucksidea.force.com/ideaview?id=08750000000IlV7AAK,10/21/2013 8:49 PM)
(135622,65890,\r\n  totslly 4 sure!...cup votes up=)\r\n,cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000Ise2AAC,6/25/2013 6:17 PM)
(135623,65894,\r\n  My favorite Starbucks sandwich EVER.\r\n,Jealous,http://mystarbucksidea.force.com/ideaview?id=08750000000JBRcAAO,11/13/2013 5:37 AM)
(135624,65894,"\r\n  I'm totally with you. I'm still not convinced it's not coming back, maybe after Thanksgiving? Canada already has it.\r\n",RealSnowWhite,http://mystarbucksidea.force.com/ideaview?id=08750000000JBRcAAO,11/13/2013 7:38 AM)
(135625,65894,\r\n  RSW....road trip? I do remember last year it appeared as kind of a surprise after all the holiday stuff did. Maybe that will happen this year too...\r\n,kioraatua,http://mystarbucksidea.force.com/ideaview?id=08750000000JBRcAAO,11/13/2013 8:06 AM)
(135626,65894,\r\n  I have a friend who works for SBux in Ontario. I'm totally going to need to go visit her I think :)\r\n,RealSnowWhite,http://mystarbucksidea.force.com/ideaview?id=08750000000JBRcAAO,11/13/2013 8:16 AM)
(135627,65894,"\r\n  Omg yes! When I was in England, the Starbucks there had a Christmas panini sandwich. Turkey, cranberry, stuffing all crammed into a panini and grilled. I want it now!\r\n",r_rachelle,http://mystarbucksidea.force.com/ideaview?id=08750000000JBRcAAO,11/14/2013 4:02 AM)
(135628,65894,"\r\n  The acquistion of La Boulange and implementation of it to various markets wasn't a mistake. Many stores that I've been to have actually had their bakery sales rise, quite enormously. My store included.\r\n",dustinalex2010,http://mystarbucksidea.force.com/ideaview?id=08750000000JBRcAAO,11/14/2013 5:19 PM)
(135629,65897,\r\n  Agreed!!\r\n,coffeecrazed44,http://mystarbucksidea.force.com/ideaview?id=08750000000JE1hAAG,11/20/2013 11:38 PM)
(135630,65902,\r\n  I agree 100%\r\n,maplebar,http://mystarbucksidea.force.com/ideaview?id=08750000000JSxaAAG,12/14/2013 11:14 AM)
(135631,65905,\r\n  And that's exactly why they don't because you are 1% of the population \r\n,bobby101,http://mystarbucksidea.force.com/ideaview?id=087500000004FVzAAM,3/20/2008 10:29 AM)
(135632,65905,\r\n  Include diabetes and vegans and celiacs together in a few items and you have a lot more than 1% of the population\r\n,celtnut,http://mystarbucksidea.force.com/ideaview?id=087500000004FVzAAM,8/17/2009 1:48 PM)
(135633,65906,"\r\n  Pasties are made from white flour, which is just as carb loaded as sugar glaze.\nCheck any diabetes web site, to verify.\nPastry are good, fun, and inherently unhealthy.\nIf you cant handle the carbs leave them alone for those of us who can.\n\r\n",txrmac,http://mystarbucksidea.force.com/ideaview?id=08750000000JSkqAAG,11/29/2013 2:46 PM)
(135634,65909,\r\n  So agree!\r\n,RckabillyVegan,http://mystarbucksidea.force.com/ideaview?id=08750000000JIkqAAG,12/6/2013 12:40 AM)
(135635,65915,\r\n  Buy a drink on BF and a spin a wheel for prizes. Each purchase is one spin. Now that could be fun and interesting. Ultimate prize win Howard's pay for a day. Now that's a lot of Starbucks for you.\r\n,hongsc,http://mystarbucksidea.force.com/ideaview?id=08750000000JClsAAG,11/21/2013 12:43 AM)
(138758,67812,"\r\n  Dunkin donuts and krispy kreme dont carry ketchup, mustard, mayo, relish, etc... And honestly this is just personal opinion but I dont think ketchup would raste good on a starbucks breakfast sandwich.\r\n",E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 9:54 PM)
(138759,67812,"\r\n  Doesn't Dunkin' offer ketchup packets for their hash browns?\nAs to krispy Kreme? Who cares? Are they really large enough to be any real competitiion to Starbucks, or anyone else in Starbucks league for that matter?\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 10:10 PM)
(138760,67812,\r\n  Actually they have many Krispy Kreme locations nationwide near many Starbucks. And I personally love Krispy Kreme because I think it  is amazing.\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 10:13 PM)
(138761,67812,"\r\n  I have only Krispy Kremes that I have stepped foot in, are those former Kripsy Kreme locations, now bankrupt, and reborn into another most likely fast food establishment. Our nearest Krispy Kreme is now part of a local chain of Taco restaurants. The only time I now see the brand is on boxes at Walmart.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 10:20 PM)
(138762,67812,\r\n  They're pretty prominent in the Pacific Northwest\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 10:22 PM)
(138763,67812,"\r\n  I used the Krispy Kreme locator, and the nearest one to me is is 89 miles, and not even in the state of New York! If I incude those in supermarkets, there are six somewhat closer. However, being part of the restaurant fast food service in those grocery stores, ketchup packets are a pretty common site in their condiment area.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 10:29 PM)
(138764,67812,\r\n  Well why would you even think of putting ketchup on a doughnut?\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 10:30 PM)
(138765,67812,"\r\n  Some people see ketchup correctly as a fruit sauce, which it is. I still put mayo on french fries, which is pretty common in many parts of Europe. \nIt is you Starbucks King who introduced Krispy Kreme into this discussion. The issue is ketchup where there is demand. If customers at Krispy Kreme had products they wished to ketchup on,. would not Krispy Kreme be remisss in not providing it? I agree, there likely aren't many who would put ketchup on a dounut. But somewhere out there, that person has likely learned to bring their own. In the case of Starbucks, many of the products offered are by custom eaten by many with ketchup. Why not offer ketchup for those who wish to use it? This does not tarnish Starucks images, it only positively reinforces the opinion that Starbucks is concerned about meeting its customer's needs, and expectations.*\n\nOn a completely personal note to Starbucks King, I grew up in household where reaching for a salt shaker in sight of the cook was frowned upon. An insult to their skills and training. It was expected that the food leaving the kitchen was prepared to the likes and desires of those being served, individually tweeked to different family member's tastes and preferences. The salt shaker, albeit present, was rarely if ever used, even by guests, more of a decoration, than anything else. Ketchup was present on the table, as was any other choice of a myriad of condiments, when the type of food demanded it. I was dining out with a friend this past week at a sit down restaurant, and I actually reached for a salt shaker to salt a sliced tomato, and found myself apologizing to my friend for doing so. He chose the restaurant, and I worried that he would think that by salting my tomato the food was improperly prepared. Old habits, and upbringing don't just go away.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/25/2014 10:46 PM)
(138766,67812,"\r\n  Hey I love condiments, theres just no place or need for them in starbhcks.\r\n",E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 7:34 AM)
(138767,67812,"\r\n  If Starbucks King were correct, why does Starbucks waste its time offering 1%. 2%. skim, half and half, table, breve, organic milk (some locations), soy etc. Certainly in Starbucks King's world, only ONE SINGLE / ONE TYPE OF FLUID PRODUCT for preparing bevergaes would suit everyone's needs. Why offer any type of customization? Starbucks knows best what its customers want.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 10:05 AM)
(138768,67812,\r\n  That makes ZERO sense bud. How are we now on the topic of milk choices??? The idea proposal was condiments not milk...\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 10:47 AM)
(138769,67812,"\r\n  Starbucks is about giving people choices. Your sense of things Starbucks King, respecting sandwiches, is take it or leave it. The way Starbucks serves it, is the way you should consume it. Starbucks is about choice- if it wasn't- WHY ALL THE MILK/SOY OPTIONS?! Ketchup for sandwiches is a choice. And a pretty widely accepted choice.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 11:23 AM)
(138770,67812,"\r\n  Listen bud, my personal opinion is- if you want ketchup, just bring it from your house. Then you can end your own misery and everyone is thrilled.\r\n",E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 7:35 PM)
(138771,67812,"\r\n  So Starbucks King, you have no issue if want to bring my own ketchup. How customary is itwhere you livethat people show up in restaurants with their own condiments?  Do you have any objection to my bringing a whole bottle? Or is this limited to just those little packets? And, if I do bring a bottle, would I be expected to share? What is the etiquette about bringing your own ketchup bottle? Unlike restaurants where you can bring your own wine, (some having a corkage fee) Starbucks doesn't have a posted policy regarding these matters.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 8:51 PM)
(138772,67812,"\r\n  Here lets slow down a little and let me starighten it out: 1. Yes I believe if you want to bring your own ketchup, that's your choice and completely up to you. 2. Where I live believe it or not, I have actually seen a lady bring her own condiments to a restaurant in Ziplock baggies. What ihave not seen is someone at SBUX asking about having ketchup or wanting it with their SBUX food. 3 I have  no objection to you bringing your own bottle of ketchup. That's all up to you and your choice. 4. No you would not be expected to share because as previously stated, I've never seen someone at an SBUX ask for ketchup. And if someoe asks you to share, you have the choice and right to say yes or no. \r\n",E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 9:01 PM)
(138773,67812,"\r\n  Firstly, it would be impolite to be so conspicuous to display a whole bottle (a big squeezy one, not the tiny hotel hospitality size), and not to share. And, just because you are personaly unaware of people asking for ketchup, a survey of baristas will likely enlighten you in this matter.\nAs a matter of fact, many hotels have small glass bottles of ketchup that they send up on room service carts. I bring the extras home with me (as well as the relish mayo, and mustard ones), and give them to baristas at my local Starbucks. So, at least at the barista level, I know for certain that there is demand for ketchup. And these are the people who are exposed to Starbucks offerings everytime they work. One would hope that they have some insight into the food they are consuming. And if they want ketchup, why wouldn't some customers?\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 9:10 PM)
(138774,67812,\r\n  You really think the baristas are using your ketchups for SBUX items\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 9:13 PM)
(138775,67812,\r\n  Please go troll somewhere else.\r\n,SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/26/2014 9:28 PM)
(138776,67812,\r\n  No\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/27/2014 6:02 AM)
(138777,67812,\r\n  This is not beimg a troll\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/27/2014 6:08 AM)
(138778,67812,\r\n  Hey scooby go rage in someone else's account because it's not wanted here bud\r\n,E77D15C8-34A5-4C92-8018-3267670089BE,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/27/2014 5:08 PM)
(138779,67812,"\r\n  \""Dunkin donuts and krispy kreme dont carry ketchup\"" Krispy Kreme was something you came up with, becasue it wan't mentioned before and has nothing to do with ketchup, and Dunkin does carry ketchup. And that my dear Starbucks King is what a troll does.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JoLTAA0,5/27/2014 5:13 PM)
